,user,id,text,created_at,clean_text,polarity,subjectivity,sentiment,neg,neu,pos,compound
1004,@naa_two,566882410868924416,RT @Trendulkar: Missing Joginder Sharma.,2015-02-15 08:51:13+00:00,missing joginder sharma,-0.2,0.05,negative,0.524,0.476,0.0,-0.296
1005,@naa_two,566882373837406208,"RT @RoflGandhi_: Shane ""How's the pitch behaving?""
Saurav ""Like democracy in Pakistan""
Shane ""means?""
Saurav ""Its dead""
#IndvsPak",2015-02-15 08:51:04+00:00,shane how s the pitch behaving saurav like democracy in pakistan shane means saurav its dead indvspak,-0.2,0.4,negative,0.207,0.673,0.12,-0.4215
1006,@naa_two,566881626152382466,RT @rahulkanwal: Turns out Pakistan's highest score batting 2nd in WC is 264/6 vs New Zealand at Auckland in 1992 semis #RealFinal Hope tha…,2015-02-15 08:48:06+00:00,turns out pakistan s highest score batting 2nd in wc is 264 6 vs new zealand at auckland in 1992 semis realfinal hope tha,0.06818181818181818,0.22727272727272727,positive,0.0,0.879,0.121,0.4404
1007,@naa_two,566881024433328129,"RT @TheLastPeg: [having sex] 

Wife- daalo
Arun Lal- *tries*
Wife- yeh nahi, yeh ched nahi, neeche
Arun Lal- taal mel ke kami saaf jhalakte…",2015-02-15 08:45:43+00:00,having sex wife daalo arun lal tries wife yeh nahi yeh ched nahi neeche arun lal taal mel ke kami saaf jhalakte,-0.1,0.4,neutral,0.0,1.0,0.0,0.0
1008,@naa_two,566869068292960256,"20-30 odd runs short with the kind of batting Raina was doing. Bowlers please hagna mat! _/\_
#जयहिन्द #CWC15 #IndWins #IndVsPak",2015-02-15 07:58:12+00:00,20 30 odd runs short with the kind of batting raina was doing bowlers please hagna mat cwc15 indwins indvspak,0.14444444444444446,0.4833333333333334,neutral,0.102,0.796,0.102,0.0
1009,@naa_two,566868789484990464,RT @BCCI: Look who is cheering for us - @rogerfederer #BleedBlue #WontGiveItBack #IndvsPak #CWC15 http://t.co/DJx8bskNbe,2015-02-15 07:57:05+00:00,look who is cheering for us bleedblue wontgiveitback indvspak cwc15,0.0,0.0,positive,0.0,0.732,0.268,0.5106
1010,@naa_two,566858957445021696,"Boom Boom Lavda Lasoon.
#IndVsPak #IndWins #CWC15 #जयहिन्द",2015-02-15 07:18:01+00:00,boom boom lavda lasoon indvspak indwins cwc15,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1011,@naa_two,566842511541276673,RT @akshaykanitkar: Haris Sohail looks like one of the Bhojpuri dancers who dance to songs like तोहार घाघरा उठा देइ हम रिमोटवा से,2015-02-15 06:12:40+00:00,haris sohail looks like one of the bhojpuri dancers who dance to songs like,0.0,0.0,positive,0.0,0.706,0.294,0.6124
1012,@naa_two,566841870265774080,"Adelaide mein gand mari. Ab Kashmir mein maro. #IndVsPak 

RT @TimesNow: Pakistan rangers target Indian outpost near Tavi in RS Pura sector.",2015-02-15 06:10:07+00:00,adelaide mein gand mari ab kashmir mein maro indvspak pakistan rangers target indian outpost near tavi in rs pura sector,0.1,0.4,neutral,0.0,1.0,0.0,0.0
1013,@naa_two,566841870265774080,"Adelaide mein gand mari. Ab Kashmir mein maro. #IndVsPak 

RT @TimesNow: Pakistan rangers target Indian outpost near Tavi in RS Pura sector.",2015-02-15 06:10:07+00:00,adelaide mein gand mari ab kashmir mein maro indvspak pakistan rangers target indian outpost near tavi in rs pura sector,0.1,0.4,neutral,0.0,1.0,0.0,0.0
1014,@naa_two,566841543235874817,"RT @chetan_bhagat: Like two intense ex-lovers, we are still obsessed with each other #IndvsPak",2015-02-15 06:08:49+00:00,like two intense ex lovers we are still obsessed with each other indvspak,-0.14166666666666666,0.7916666666666666,positive,0.095,0.503,0.402,0.6705
1015,@naa_two,566839553332228096,"Catch drop karenge, haqq se!!
-Akmal Brothers

#जयहिन्द #CWC15 #IndWins #IndVsPak",2015-02-15 06:00:55+00:00,catch drop karenge haqq se akmal brothers cwc15 indwins indvspak,0.0,0.0,negative,0.189,0.811,0.0,-0.2732
1016,@naa_two,566838973729742849,"RT @pratyaksh_a: Somewhere out there, Inzamam is going like: ""mere run outs pe haste the! Inshallah ab dekho!"" @coolfunnytshirt #IndVsPak #…",2015-02-15 05:58:37+00:00,somewhere out there inzamam is going like mere run outs pe haste the inshallah ab dekho indvspak,-0.5,0.5,positive,0.0,0.865,0.135,0.3612
1017,@naa_two,566838952737263616,RT @anilkumble1074: Ideally double the score from this stage. It's pretty doable these days. Great platform built by @SDhawan25 #IndvsPak #…,2015-02-15 05:58:32+00:00,ideally double the score from this stage it s pretty doable these days great platform built by indvspak,0.35000000000000003,0.5833333333333334,positive,0.0,0.581,0.419,0.8779
1018,@naa_two,566837671897485312,RT @InbuiltSinner: That Afridi - Kohli Moment. http://t.co/J4vPiroIy5,2015-02-15 05:53:26+00:00,that afridi kohli moment,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1019,@naa_two,566831739754930177,RT @SirJadeja: Kudos to Virat Kohli. It's Not Easy To Perform On Consecutive Days. ;)  #HappyValentinesDay #IndvsPak #PakvsInd #IndWins #CW…,2015-02-15 05:29:52+00:00,kudos to virat kohli it s not easy to perform on consecutive days happyvalentinesday indvspak pakvsind indwins cw,-0.21666666666666667,0.8333333333333334,positive,0.116,0.724,0.159,0.2249
1020,@naa_two,566831240322375680,"#IndVsPak &gt;&gt;&gt; Any fucking wedding

#IndWins #CWC15 #जयहिन्द http://t.co/LEQVluUQRY",2015-02-15 05:27:53+00:00,indvspak gt gt gt any fucking wedding indwins cwc15,-0.6,0.8,positive,0.0,0.488,0.512,0.6486
1021,@naa_two,566829725549477888,"RT @coolfunnytshirt: Pakistaniyon ki jisne keh ke li... 
Ab ki baar Virat Kohli!!! 

#IndvsPak",2015-02-15 05:21:52+00:00,pakistaniyon ki jisne keh ke li ab ki baar virat kohli indvspak,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1022,@naa_two,566829441414737920,"Aise hi chalta raha to innings end tak @cricketaakash mic mein ghuskar mere TV ke speakers se bahar nikal ayenge.
#CWC15 #IndVsPak #IndWins",2015-02-15 05:20:44+00:00,aise hi chalta raha to innings end tak mic mein ghuskar mere tv ke speakers se bahar nikal ayenge cwc15 indvspak indwins,-0.5,0.5,neutral,0.0,1.0,0.0,0.0
1023,@naa_two,566828421620043776,"Pakistan needs a wicket here.

यह मुश्किल तो नहीं लेकिन डिफिकल्ट जरूर है।
-श्री श्री कपिल देव

#CWC15 #IndVsPak #IndWins #जयहिन्द",2015-02-15 05:16:41+00:00,pakistan needs a wicket here cwc15 indvspak indwins,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1024,@naa_two,566827751143784448,RT @coolfunnytshirt: Ye hawa me maari Virat ne.. bahot kam hawa me maarte hain.. lekin jab maarte hain to bahot effective hote hain! ~ Sanj…,2015-02-15 05:14:01+00:00,ye hawa me maari virat ne bahot kam hawa me maarte hain lekin jab maarte hain to bahot effective hote hain sanj,0.6,0.8,positive,0.0,0.871,0.129,0.4767
1025,@naa_two,566827554535784448,RT @RoflGandhi_: Gavaskar wants Dhawan to play quietly till 49.3 overs and then take calculated risk on last 3 deliveries. #IndvsPak,2015-02-15 05:13:14+00:00,gavaskar wants dhawan to play quietly till 49 3 overs and then take calculated risk on last 3 deliveries indvspak,0.06666666666666667,0.16666666666666666,positive,0.102,0.78,0.117,0.0772
1026,@naa_two,566827469420773376,"RT @MildlyClassic: Pehle 100 kaun karega?

Dhawan Karenge Dhawan Karenge Dhawan Karenge.",2015-02-15 05:12:54+00:00,pehle 100 kaun karega dhawan karenge dhawan karenge dhawan karenge,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1027,@naa_two,566824611220701185,Is it just me or does Yasir Shah look like the firangs from C.I.D.??😂😂 #जयहिन्द #IndWins #IndVsPak #CWC15,2015-02-15 05:01:33+00:00,is it just me or does yasir shah look like the firangs from c i d indwins indvspak cwc15,0.0,0.0,positive,0.0,0.857,0.143,0.3612
1028,@naa_two,566822395336347648,"Jaate jaate bhi pichwade pe maar ke gaya.

Rohit tere talent ko salaam. #CWC15 #IndVsPak #IndWins #जयहिन्द http://t.co/HN8cTnT7Q7",2015-02-15 04:52:44+00:00,jaate jaate bhi pichwade pe maar ke gaya rohit tere talent ko salaam cwc15 indvspak indwins,0.0,0.0,positive,0.0,0.843,0.157,0.4215
1029,@naa_two,566821719667531776,"RT @RoflGandhi_: .@ashutosh83B सर आज ट्वीट मत करो, ऐसी इंग्लिश देखकर लोग पाकिस्तानी समझ लेंगे।",2015-02-15 04:50:03+00:00,,0.0,0.0,neutral,0.0,0.0,0.0,0.0
1030,@naa_two,566821671491743744,"Pak dropping bombs VS Pak dropping catches

I just get the feeling that this is going to be really close
-Sir Ravi Shastri
#IndVsPak #CWC15",2015-02-15 04:49:52+00:00,pak dropping bombs vs pak dropping catches i just get the feeling that this is going to be really close sir ravi shastri indvspak cwc15,0.2,0.2,positive,0.0,0.939,0.061,0.128
1031,@naa_two,566818242354614272,"RT @rameshsrivats: #IndvsPak #CWC15 
Yasir Shah drops Kohli.
Everyone in India - Wah! 
Everyone in Pakistan - Gah! 
Everyone at the border …",2015-02-15 04:36:14+00:00,indvspak cwc15 yasir shah drops kohli everyone in india wah everyone in pakistan gah everyone at the border,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1032,@naa_two,566818242354614272,"RT @rameshsrivats: #IndvsPak #CWC15 
Yasir Shah drops Kohli.
Everyone in India - Wah! 
Everyone in Pakistan - Gah! 
Everyone at the border …",2015-02-15 04:36:14+00:00,indvspak cwc15 yasir shah drops kohli everyone in india wah everyone in pakistan gah everyone at the border,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1033,@naa_two,566818226344976385,"RT @TheLastPeg: Arun Lal- Afridi is such a dickhead
Amit ji- Lal ji iska matlab? 
Arun Lal- lund ka bahari kinara 
#IndvsPak #CWC15",2015-02-15 04:36:10+00:00,arun lal afridi is such a dickhead amit ji lal ji iska matlab arun lal lund ka bahari kinara indvspak cwc15,0.0,0.5,negative,0.177,0.823,0.0,-0.6249
1034,@naa_two,566817915656101888,"चिट्टीयां कलाइयां वे ओह कोहली तेरी चिट्टीयां कलाइयां वे
-श्री श्री अरुण लाल

#जयहिन्द #IndVsPak #CWC15 #IndWins",2015-02-15 04:34:56+00:00,indvspak cwc15 indwins,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1035,@naa_two,566817271557795840,"Kohli slams Sohail for 4...

शानदार शॉट।
जानबूझकर कलाइयों का इस्तेमाल किया। टॉप डाउन शॉट।
-श्री श्री अरुण लाल

#CWC15 #IndVsPak #जयहिन्द",2015-02-15 04:32:23+00:00,kohli slams sohail for 4 cwc15 indvspak,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1036,@naa_two,566816755289317379,"RT @ket25: Dada trolls, ""The first name I heard while playing Cricket was Shahid Afridi and he's still playing"". 😂",2015-02-15 04:30:20+00:00,dada trolls the first name i heard while playing cricket was shahid afridi and he s still playing,0.25,0.3333333333333333,positive,0.0,0.795,0.205,0.3818
1037,@naa_two,566815538572038144,RT @Madan_Chikna: Good chance for debutant.. Oops he is Shahid Afridi. #Indvspak,2015-02-15 04:25:29+00:00,good chance for debutant oops he is shahid afridi indvspak,0.7,0.6000000000000001,positive,0.0,0.62,0.38,0.5994
1038,@naa_two,566815414462595074,"Whatsapp grps buzzing with Afridi Ki Maa Ka Bh***da at the moment. 😂😂😂
#जयहिन्द #IndVsPak #CWC15 #IndWins",2015-02-15 04:25:00+00:00,whatsapp grps buzzing with afridi ki maa ka bh da at the moment indvspak cwc15 indwins,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1039,@naa_two,566814928418246657,Boom boom brought into attack. Dho dalo bhencho. #IndWins #CWC15 #IndVsPak #जयहिन्द,2015-02-15 04:23:04+00:00,boom boom brought into attack dho dalo bhencho indwins cwc15 indvspak,0.0,0.0,negative,0.237,0.763,0.0,-0.4767
1040,@naa_two,566814381153849345,RT @bhupendrachaube: would be fun to have @SrBachchan and @ShaneWarne and @bhogleharsha together @StarSportsIndia #IndiavsPak,2015-02-15 04:20:54+00:00,would be fun to have and and together indiavspak,0.3,0.2,positive,0.0,0.708,0.292,0.5106
1041,@naa_two,566814372710715394,RT @bhupendrachaube: My take : @SrBachchan will be much better in english commentary. In hindi commentary his co commentators themselves no…,2015-02-15 04:20:52+00:00,my take will be much better in english commentary in hindi commentary his co commentators themselves no,0.25,0.25,positive,0.109,0.746,0.144,0.1779
1042,@naa_two,566811565144293377,"@coolfunnytshirt Talent *coughs*
#IndVsPak #CWC15 #IndWins",2015-02-15 04:09:42+00:00,talent coughs indvspak cwc15 indwins,0.0,0.0,positive,0.0,0.588,0.412,0.4215
1043,@naa_two,566811032459280384,"RT @ROFLaaLa: Today is the right time for a women to learn driving
Empty Roads + no one would abuse you coz every guy is busy abusing Paki'…",2015-02-15 04:07:35+00:00,today is the right time for a women to learn driving empty roads no one would abuse you coz every guy is busy abusing paki,0.09523809523809523,0.4452380952380952,negative,0.359,0.641,0.0,-0.8807
1044,@naa_two,566808930118946817,RT @RoflGandhi_: That ball pierced through Pakistani field like Indira Gandhi and created a new boundary like Bangladesh. #Indvspak,2015-02-15 03:59:14+00:00,that ball pierced through pakistani field like indira gandhi and created a new boundary like bangladesh indvspak,0.13636363636363635,0.45454545454545453,positive,0.0,0.65,0.35,0.7184
1045,@naa_two,566808787755868160,RT @Madan_Chikna: Meanwhile Salman Khan called Arbaaz Khan- Bhai Do whatever you want to do ka matlab yeh nahi ki Sohil ko Pakistan bhej do…,2015-02-15 03:58:40+00:00,meanwhile salman khan called arbaaz khan bhai do whatever you want to do ka matlab yeh nahi ki sohil ko pakistan bhej do,0.0,0.0,positive,0.0,0.944,0.056,0.0772
1046,@naa_two,566808564053078017,RT @XtreamGrumpy: Pakistani team ka aadha budget Mohammad Irfan ke kapde sil ne me lag gaya..,2015-02-15 03:57:47+00:00,pakistani team ka aadha budget mohammad irfan ke kapde sil ne me lag gaya,0.0,0.0,negative,0.156,0.844,0.0,-0.34
1047,@naa_two,566808545274765313,"RT @journojuno: Amitabh Bachchan is our lucky charm for Ind-Pak match. Last time he did commentary, India won the match &amp; saved 3 guna laga…",2015-02-15 03:57:42+00:00,amitabh bachchan is our lucky charm for ind pak match last time he did commentary india won the match amp saved 3 guna laga,0.16666666666666666,0.45,positive,0.0,0.613,0.387,0.9001
1048,@naa_two,566808393331929088,RT @melindafarrell: A single gets a bigger cheer from this crowd than a six would from an Australian crowd. #CWC15 #INDvPAK,2015-02-15 03:57:06+00:00,a single gets a bigger cheer from this crowd than a six would from an australian crowd cwc15 indvpak,-0.023809523809523808,0.2380952380952381,positive,0.0,0.82,0.18,0.5106
1049,@naa_two,566808341049921537,RT @RoflGandhi_: मोहम्मद इरफान की फेवरेट हॉबी पतंग लूटना है। #IndvsPak,2015-02-15 03:56:53+00:00,indvspak,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1050,@naa_two,566808303976456192,RT @abdullah_0mar: Sohail Khan is talentless in both the countries. #IndvsPak,2015-02-15 03:56:45+00:00,sohail khan is talentless in both the countries indvspak,0.0,0.0,negative,0.245,0.755,0.0,-0.3818
1051,@naa_two,566808303976456192,RT @abdullah_0mar: Sohail Khan is talentless in both the countries. #IndvsPak,2015-02-15 03:56:45+00:00,sohail khan is talentless in both the countries indvspak,0.0,0.0,negative,0.245,0.755,0.0,-0.3818
1052,@naa_two,566808176960356352,Meanwhile... @Swamy39: I am researching on why only 3 shots were fired from Godse's pistol but four bullets in MG's chest acc to witnesses.,2015-02-15 03:56:14+00:00,meanwhile i am researching on why only 3 shots were fired from godse s pistol but four bullets in mg s chest acc to witnesses,0.0,1.0,negative,0.103,0.897,0.0,-0.3182
1053,@naa_two,566802889327116289,"Three balls, three dots. Reminds me of Sehwag whacking those first balls for FOUR, last World Cup. #CWC15 #IndVsPak",2015-02-15 03:35:14+00:00,three balls three dots reminds me of sehwag whacking those first balls for four last world cup cwc15 indvspak,0.125,0.19999999999999998,neutral,0.0,1.0,0.0,0.0
1054,@naa_two,566802451026546689,RT @bhupendrachaube: Was i the only one who saw Shahid afreedi  not singing the pakistani national anthem.,2015-02-15 03:33:29+00:00,was i the only one who saw shahid afreedi not singing the pakistani national anthem,0.0,1.0,neutral,0.0,1.0,0.0,0.0
1055,@naa_two,566802425516814336,RT @SirJadeja: RT if you witnessed the 1st Ball of #IndvsPak . It's historic. #PakvsInd #IndWins #CWC15,2015-02-15 03:33:23+00:00,rt if you witnessed the 1st ball of indvspak it s historic pakvsind indwins cwc15,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1056,@naa_two,566802395305226240,RT @BabaBakChod: Sagarika Ghose wants India to lose this match against Pakistan to maintain secular atmosphere in Indian subcontinent.#In…,2015-02-15 03:33:16+00:00,sagarika ghose wants india to lose this match against pakistan to maintain secular atmosphere in indian subcontinent in,0.2,0.1,negative,0.137,0.863,0.0,-0.4019
1057,@naa_two,566802259292340224,"RT @cricBC: FACT: There are over 7 trillion nerves in human body.
#IndVPak will hit all of them.",2015-02-15 03:32:43+00:00,fact there are over 7 trillion nerves in human body indvpak will hit all of them,0.0,0.1,negative,0.091,0.909,0.0,-0.1027
1058,@naa_two,566800481612075010,Adelaide?? Seriously?? More like a mix of Kolkata and Lahore. #IndVsPak #CWC15,2015-02-15 03:25:40+00:00,adelaide seriously more like a mix of kolkata and lahore indvspak cwc15,0.5,0.5,positive,0.126,0.667,0.207,0.2716
1059,@naa_two,566799450245304320,"And just for the sake of हिंदी हैशटैगस्

इंडिया... इंडिया।

#जयहिन्द #क्रिकेटविश्वकप2015 #इंडियाविरुद्धपाकिस्तान
😂😂

#CWC15 #IndVsPak",2015-02-15 03:21:34+00:00,and just for the sake of 2015 cwc15 indvspak,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1060,@naa_two,566798711418662914,"N dadi is now busy predicting who's making how many today, again with her Panchang. Kash humein bhi ye sab karna aata. #IndVsPak #CWC15",2015-02-15 03:18:38+00:00,n dadi is now busy predicting who s making how many today again with her panchang kash humein bhi ye sab karna aata indvspak cwc15,0.3,0.4,neutral,0.0,1.0,0.0,0.0
1061,@naa_two,566797489039106049,"Missing the ""Sachiiiiinnnn... Sachin"" *clap clap clap* :')
#IndVsPak #CWC15 #INDvPAK #GoIndia #IndWins",2015-02-15 03:13:46+00:00,missing the sachiiiiinnnn sachin clap clap clap indvspak cwc15 indvpak goindia indwins,-0.2,0.05,negative,0.167,0.833,0.0,-0.296
1062,@naa_two,566797218359672832,"You knw the #CWC15 fever is on when your dadi is sitting with a Panchang in her hand:
Ravi, Ketu n Shani humare saath hain aaj.
XD #IndVsPak",2015-02-15 03:12:42+00:00,you knw the cwc15 fever is on when your dadi is sitting with a panchang in her hand ravi ketu n shani humare saath hain aaj xd indvspak,0.0,0.0,positive,0.0,0.774,0.226,0.7906
1063,@naa_two,566796681107087360,"Kuch bhi ho, Pakistan se nahi harna hai India.
 #CWC15 #INDvPAK #IndVsPak",2015-02-15 03:10:34+00:00,kuch bhi ho pakistan se nahi harna hai india cwc15 indvpak indvspak,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1064,@naa_two,566793806607949827,RT @Madan_Chikna: Pakistan team spotted reciting Hum Sath Sath Hai's ABCDEFGHI.. JKLM song to improve English #IndvsPak,2015-02-15 02:59:08+00:00,pakistan team spotted reciting hum sath sath hai s abcdefghi jklm song to improve english indvspak,0.0,0.0,positive,0.0,0.828,0.172,0.4404
1065,@naa_two,566793556245741568,"RT @IndiaToday: World Cup 2015: India favourites to win the match against Pakistan, says Sachin Tendulkar",2015-02-15 02:58:08+00:00,world cup 2015 india favourites to win the match against pakistan says sachin tendulkar,0.8,0.4,positive,0.0,0.774,0.226,0.5859
1066,@naa_two,566793480119140352,"RT @cricBC: *Emotional Misbah recounting the losses*
Imran ka. 
Sohail ka. 
Akram ka. 
Waqar ka. 
Afridi ka. 
Sabka badla lega re tera Misb…",2015-02-15 02:57:50+00:00,emotional misbah recounting the losses imran ka sohail ka akram ka waqar ka afridi ka sabka badla lega re tera misb,0.0,0.65,negative,0.116,0.815,0.069,-0.2732
1067,@naa_two,566793303442472960,RT @bhogleharsha: Is Adelaide still in Australia?,2015-02-15 02:57:08+00:00,is adelaide still in australia,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1068,@naa_two,566643347968643072,RT @MomutaBonerjy: DJ Proneb Da http://t.co/NgcRynxu61,2015-02-14 17:01:16+00:00,dj proneb da,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1069,@naa_two,566643347968643072,RT @MomutaBonerjy: DJ Proneb Da http://t.co/NgcRynxu61,2015-02-14 17:01:16+00:00,dj proneb da,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1070,@naa_two,566642680017346560,"RT @sumitsaurabh: He is not praying for Pakistan win against india , he is praying for electricity in Pakistan during  #IndvsPak match! htt…",2015-02-14 16:58:37+00:00,he is not praying for pakistan win against india he is praying for electricity in pakistan during indvspak match htt,0.8,0.4,negative,0.169,0.679,0.152,0.1481
1071,@naa_two,566626330645495808,"RT @Madan_Chikna: Afridi- Wsup, all set?

Misbah- Nahi bhai last paragraph baaki hai.

Afridi- Abe English ki nahi Cricket ki baat kar raha…",2015-02-14 15:53:39+00:00,afridi wsup all set misbah nahi bhai last paragraph baaki hai afridi abe english ki nahi cricket ki baat kar raha,0.0,0.03333333333333333,neutral,0.0,1.0,0.0,0.0
1072,@naa_two,566603392659628032,RT @coolfunnytshirt: Zyada shanpatti ki to President's rule laga daalne ka! Kya samjha beedu!!! http://t.co/gvEJK00Aro,2015-02-14 14:22:30+00:00,zyada shanpatti ki to president s rule laga daalne ka kya samjha beedu,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1073,@naa_two,566597437557452803,"After 9 Pakistan dubbings in World Cups at the hands of India, time for 10-0 tomorrow. #GoIndia #INDvPAK #CWC15",2015-02-14 13:58:50+00:00,after 9 pakistan dubbings in world cups at the hands of india time for 10 0 tomorrow goindia indvpak cwc15,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1074,@naa_two,566595869844074496,RT @SirJadeja: #IndvsPak #IndWins http://t.co/lElRwKxMXv,2015-02-14 13:52:36+00:00,indvspak indwins,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1075,@naa_two,566585399674290176,RT @RoflGandhi_: When all your college mates have gone jobless and you head an MNC. http://t.co/l5x6O62Q83,2015-02-14 13:11:00+00:00,when all your college mates have gone jobless and you head an mnc,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1076,@naa_two,566585319231721472,RT @Being_Humor: I am a disco dancer.. ooye.. http://t.co/RUMmEPn9SV,2015-02-14 13:10:41+00:00,i am a disco dancer ooye,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1077,@naa_two,566578735252389888,"RT @amritabhinder: How can the media always get it collectively wrong,when it's BJP  

Can media still be looked as pillar of democracy? ht…",2015-02-14 12:44:31+00:00,how can the media always get it collectively wrong when it s bjp can media still be looked as pillar of democracy ht,-0.5,0.9,negative,0.129,0.871,0.0,-0.4767
1078,@naa_two,566575576656269313,RT @KyaUkhaadLega: RT if you miss this moment http://t.co/nQAjcLNVZ0,2015-02-14 12:31:58+00:00,rt if you miss this moment,0.0,0.0,negative,0.242,0.758,0.0,-0.1531
1079,@naa_two,566575051764285440,"RT @OpIndia_com: NEW: Surprise! BJP’s Censor Board actually unbans swear words banned by Congress’ board? http://t.co/ZPmaa7AkHj
This is an…",2015-02-14 12:29:53+00:00,new surprise bjp s censor board actually unbans swear words banned by congress board this is an,0.06818181818181818,0.2772727272727273,negative,0.338,0.563,0.099,-0.6249
1080,@naa_two,566538833500459008,RT @vipulgoyal83: The gender ratio in Kejriwal's cabinet is even worse than IITs #AAPkaCM,2015-02-14 10:05:58+00:00,the gender ratio in kejriwal s cabinet is even worse than iits aapkacm,-0.4,0.6,negative,0.22,0.78,0.0,-0.4767
1081,@naa_two,566481339424075776,Spin level: @BDUTT http://t.co/EoVoQKojyY,2015-02-14 06:17:30+00:00,spin level,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1082,@naa_two,566474547805712385,"RT @CrimeMasterV2: Inzy: Paratha milega?
Waiter: Aaloo paratha hai 
Inzy: 
 #IndWins http://t.co/Kox1o4lAsq",2015-02-14 05:50:31+00:00,inzy paratha milega waiter aaloo paratha hai inzy indwins,0.0,0.0,neutral,0.0,1.0,0.0,0.0
1083,@naa_two,566474487369986049,"RT @madhukishwar: Bizarre that theft of 12000 Rs in Christian school being splashed as "" attack on Christian community"" as front page news …",2015-02-14 05:50:17+00:00,bizarre that theft of 12000 rs in christian school being splashed as attack on christian community as front page news,0.13333333333333333,0.19999999999999998,negative,0.231,0.769,0.0,-0.6597
1084,@naa_two,566473799151800323,RT @coolfunnytshirt: Daniel Vettori is still playing? I thought he was already relegated to the margdarshak mandali of New Zealand.,2015-02-14 05:47:32+00:00,daniel vettori is still playing i thought he was already relegated to the margdarshak mandali of new zealand,0.13636363636363635,0.45454545454545453,positive,0.0,0.899,0.101,0.2023
1085,@naa_two,566472778258198533,"Listening to the likes of Kapil Dev in Hindi and watching the action in HD. XD XD

Thank You @StarSportsIndia !! :')
 #AUSvENG #CWC15",2015-02-14 05:43:29+00:00,listening to the likes of kapil dev in hindi and watching the action in hd xd xd thank you ausveng cwc15,0.1,0.1,positive,0.0,0.569,0.431,0.9169
1086,@naa_two,566472468907307008,"Gotta like the new overlay by @StarSportsIndia this  #CWC15. The old school score at the top corner of the screen. :*
#AUSvENG",2015-02-14 05:42:15+00:00,gotta like the new overlay by this cwc15 the old school score at the top corner of the screen ausveng,0.24545454545454545,0.38484848484848483,positive,0.0,0.807,0.193,0.5106
1087,@naa_two,566472468907307008,"Gotta like the new overlay by @StarSportsIndia this  #CWC15. The old school score at the top corner of the screen. :*
#AUSvENG",2015-02-14 05:42:15+00:00,gotta like the new overlay by this cwc15 the old school score at the top corner of the screen ausveng,0.24545454545454545,0.38484848484848483,positive,0.0,0.807,0.193,0.5106
1088,@naa_two,566471986503639041,"Saturday. Got up late. Missed Malinga's thrashing, McCullum's hitting &amp; Watson's golden duck. So much action on Day 1. Urgh. #CWC15 #AUSvENG",2015-02-14 05:40:20+00:00,saturday got up late missed malinga s thrashing mccullum s hitting amp watson s golden duck so much action on day 1 urgh cwc15 ausveng,0.03333333333333333,0.4000000000000001,negative,0.099,0.901,0.0,-0.296
1089,@naa_two,566309059049951232,"RT @itsdhruvism: When pakistanis look into mirror it is written ""objects in the mirror are loser than they appear"" #IndvsPak",2015-02-13 18:52:55+00:00,when pakistanis look into mirror it is written objects in the mirror are loser than they appear indvspak,0.0,0.0,negative,0.167,0.833,0.0,-0.5267
1090,@naa_two,566308991660093441,"RT @TheLastPeg: [Pak] 

Kid- abbu jaan main bomb wagerah le aaya kal ke match ke liye? 
Abbu- bhosdike yeh kya nakli bomb? Isiliye paida ki…",2015-02-13 18:52:39+00:00,pak kid abbu jaan main bomb wagerah le aaya kal ke match ke liye abbu bhosdike yeh kya nakli bomb isiliye paida ki,0.16666666666666666,0.3333333333333333,negative,0.234,0.766,0.0,-0.7506
1091,@naa_two,566308941143891968,"RT @Ojasism: *Valentines day in Pakistan*

Girl: Say those 3 magical words.
Boy: Kya boli?
Girl: Arre wo 3 shabd bolo angrezi mei
Boy: Boys…",2015-02-13 18:52:27+00:00,valentines day in pakistan girl say those 3 magical words boy kya boli girl arre wo 3 shabd bolo angrezi mei boy boys,0.5,1.0,neutral,0.0,1.0,0.0,0.0
1092,@naa_two,566285295499223041,RT @SirJadeja: 2 mins Silence for people who voted for #AAP. LOL! #AAPSweep http://t.co/DpCjENApqr,2015-02-13 17:18:30+00:00,2 mins silence for people who voted for aap lol aapsweep,0.8,0.7,positive,0.0,0.763,0.237,0.4215
