,user,id,text,created_at,clean_text,polarity,subjectivity,sentiment,neg,neu,pos,compound,topic_id,topic
392,@naa_two,563375783511457792,Now that looks like a must watch! Too good. #NH10Trailer #NH10 http://t.co/PxIdKRsBlW,2015-02-05 16:37:08+00:00,now that looks like a must watch too good nh10trailer nh10,0.7,0.6000000000000001,positive,0.0,0.597,0.403,0.6597,0,Cricket
393,@naa_two,563313821591158787,"RT @YearOfRat: Owaisi supports AAP!
Meh
Commies support AAP!
Meh
Janta Parivar supports AAP!
Meh
Papaji supports BJP!
This is Communal Spaa…",2015-02-05 12:30:55+00:00,owaisi supports aap meh commies support aap meh janta parivar supports aap meh papaji supports bjp this is communal spaa,0.0,0.0,positive,0.144,0.48,0.376,0.8074,1,Modi
394,@naa_two,562950984763469827,"RT @MohitParmarr: Son: can I go to my friend's house fr party?
Dad: Dnt ask me. Ask your mom
Mom: Dnt ask me. Ask your dad
Son: bc,ghar h y…",2015-02-04 12:29:08+00:00,son can i go to my friend s house fr party dad dnt ask me ask your mom mom dnt ask me ask your dad son bc ghar h y,0.0,0.0,positive,0.0,0.803,0.197,0.7096,1,Modi
395,@naa_two,562677621117693952,RT @tweetsauce: If a map was made by someone inside Earth looking out. Surprisingly disorienting: http://t.co/RW6cliTYDb http://t.co/eDt77X…,2015-02-03 18:22:53+00:00,if a map was made by someone inside earth looking out surprisingly disorienting,0.7,0.5,positive,0.0,0.833,0.167,0.296,2,Opposition
396,@naa_two,562578273469607936,RT @CrimeMasterV2: Latest U turn in the market.. Fresh &amp; Taaza  #HawalaAtMidnight #AAPFundingScam @ARangarajan1972 @ArvindKejriwal http://t…,2015-02-03 11:48:07+00:00,latest u turn in the market fresh amp taaza hawalaatmidnight aapfundingscam,0.4,0.7,positive,0.0,0.796,0.204,0.3182,0,Cricket
397,@naa_two,562576351584997376,RT @chetan_bhagat: It's simple. Not presuming AAP guilt. But please explain where 2crs came from. Else stop saying AAP is only party with t…,2015-02-03 11:40:29+00:00,it s simple not presuming aap guilt but please explain where 2crs came from else stop saying aap is only party with t,0.0,0.6785714285714286,positive,0.101,0.614,0.285,0.6258,2,Opposition
398,@naa_two,562448744868610050,RT @CrimeMasterV2: .@ArvindKejriwal has RTed this. He is admitting IT dept &amp; bank are equally guilty. That's honesty #HawalaAtMidnight http…,2015-02-03 03:13:25+00:00,has rted this he is admitting it dept amp bank are equally guilty that s honesty hawalaatmidnight http,-0.5,1.0,positive,0.133,0.714,0.152,0.1027,0,Cricket
399,@naa_two,562062373968560129,RT @hawashmi: True love is when she joins Bajrang Dal for you. :'),2015-02-02 01:38:07+00:00,true love is when she joins bajrang dal for you,0.425,0.625,positive,0.0,0.533,0.467,0.7906,2,Opposition
400,@naa_two,561732732430974976,RT @sanjaymanjrekar: When India won the WC in 1983 &amp; 2011 &amp; were finalists in 2003 they had lost the odi series before it. Winning form bef…,2015-02-01 03:48:14+00:00,when india won the wc in 1983 amp 2011 amp were finalists in 2003 they had lost the odi series before it winning form bef,0.5,0.75,positive,0.073,0.701,0.226,0.7003,0,Cricket
401,@naa_two,561726455965446144,"RT @YearOfRat: Jeet gaye toh janta ka pyaar,
Haar gaye toh EVM hacked tha yaar.
Ye counter-hack kaise hota hai? Ethical hacking? http://t.c…",2015-02-01 03:23:18+00:00,jeet gaye toh janta ka pyaar haar gaye toh evm hacked tha yaar ye counter hack kaise hota hai ethical hacking,0.2,0.6,positive,0.108,0.76,0.132,0.1531,2,Opposition
402,@naa_two,561453134728282112,"RT @FakeJourno: Since AAP followers believe 50% cut utility charges is good economics, I encourage them to take 50% paycut to bring down in…",2015-01-31 09:17:13+00:00,since aap followers believe 50 cut utility charges is good economics i encourage them to take 50 paycut to bring down in,0.2722222222222222,0.44444444444444453,positive,0.153,0.62,0.226,0.4588,1,Modi
403,@naa_two,561452397642272768,"RT @coolfunnytshirt: Has Kejri promised free oxygen to breathe? 

#AAPKaManifesto",2015-01-31 09:14:17+00:00,has kejri promised free oxygen to breathe aapkamanifesto,0.4,0.8,positive,0.0,0.508,0.492,0.7003,0,Cricket
404,@naa_two,561452356118663168,RT @chetan_bhagat: A manifesto is a document where you write whatever people want to hear.,2015-01-31 09:14:07+00:00,a manifesto is a document where you write whatever people want to hear,0.0,0.0,positive,0.0,0.885,0.115,0.0772,1,Modi
405,@naa_two,561452304860073984,"RT @TimesNow: When Kiran Bedi takes the oath, we will send a VIP pass to Kejriwal: Amit Shah #AmitShahOnTimesNow
https://t.co/19A46a0UMK",2015-01-31 09:13:55+00:00,when kiran bedi takes the oath we will send a vip pass to kejriwal amit shah amitshahontimesnow,0.0,0.0,positive,0.0,0.82,0.18,0.5106,0,Cricket
406,@naa_two,561130933969903617,RT @TimesNow: India's FDI increased by 26 per cent in 2014 to nearly USD 35 billion with maximum growth in the services sector: UN report,2015-01-30 11:56:54+00:00,india s fdi increased by 26 per cent in 2014 to nearly usd 35 billion with maximum growth in the services sector un report,0.1,0.4,positive,0.0,0.817,0.183,0.5719,1,Modi
407,@naa_two,561121485553545216,"RT @YearOfRat: Aww..dividing people based on region/religion? I'd want someone who works for Delhi,not for their regional background http:/…",2015-01-30 11:19:21+00:00,aww dividing people based on region religion i d want someone who works for delhi not for their regional background http,0.3,0.9,positive,0.0,0.933,0.067,0.0772,2,Opposition
408,@naa_two,561007469812400128,"@ArvindKejriwal Khulle mein vote bank politics. XD
Delhi ppl must be dumb to think this guy can be their messiah. Get well soon. #AAPtard",2015-01-30 03:46:18+00:00,khulle mein vote bank politics xd delhi ppl must be dumb to think this guy can be their messiah get well soon aaptard,-0.375,0.5,positive,0.113,0.685,0.202,0.3818,2,Opposition
409,@naa_two,560822702399684608,"Pehle VIP bungalow ka drama karo. Fir @ndtv #NoVIP ki bakchodi karo. Haay @ArvindKejriwal ji, aap ki leela aparampaar hai. #AAPtard #Delhi",2015-01-29 15:32:06+00:00,pehle vip bungalow ka drama karo fir novip ki bakchodi karo haay ji aap ki leela aparampaar hai aaptard delhi,0.0,0.0,positive,0.0,0.852,0.148,0.5106,2,Opposition
410,@naa_two,560822021446053888,Make a fuss about not getting an R Day invite. Refuse to go to parade like an aam aadmi by getting a pass. Now do the @ndtv #NoVIP drama.,2015-01-29 15:29:24+00:00,make a fuss about not getting an r day invite refuse to go to parade like an aam aadmi by getting a pass now do the novip drama,-0.25,0.23333333333333334,positive,0.078,0.777,0.145,0.2263,2,Opposition
411,@naa_two,560820283817201664,"RT @coolfunnytshirt: How all the 'paid media' as claimed by Kejri &amp; bhakts are turning into 'unpaid, free &amp; fair media'.. amazing! Kuch bhi…",2015-01-29 15:22:29+00:00,how all the paid media as claimed by kejri amp bhakts are turning into unpaid free amp fair media amazing kuch bhi,0.47500000000000003,0.75,positive,0.0,0.669,0.331,0.8555,2,Opposition
412,@naa_two,560784685177901056,@SudheenKulkarni Party's Constitution? Kehna kya chahte ho bhai?,2015-01-29 13:01:02+00:00,party s constitution kehna kya chahte ho bhai,0.0,0.0,positive,0.0,0.69,0.31,0.4019,0,Cricket
413,@naa_two,560782810311454721,"RT @htShowbiz: Fans rejoice, @iamsrk and @KajolAtUN may come together for #Rohitshetty next http://t.co/eGnX5GODpQ http://t.co/7O6zFOShyV",2015-01-29 12:53:35+00:00,fans rejoice and may come together for rohitshetty next,0.0,0.0,positive,0.0,0.734,0.266,0.4404,1,Modi
414,@naa_two,560782810311454721,"RT @htShowbiz: Fans rejoice, @iamsrk and @KajolAtUN may come together for #Rohitshetty next http://t.co/eGnX5GODpQ http://t.co/7O6zFOShyV",2015-01-29 12:53:35+00:00,fans rejoice and may come together for rohitshetty next,0.0,0.0,positive,0.0,0.734,0.266,0.4404,1,Modi
415,@naa_two,560472644215005184,"RT @thekiranbedi: I look fwd2 working w/ each of u to make this 25-point program successful in keeping our women safe
#KiransBlueprint http…",2015-01-28 16:21:06+00:00,i look fwd2 working w each of u to make this 25 point program successful in keeping our women safe kiransblueprint http,0.625,0.725,positive,0.0,0.717,0.283,0.7717,0,Cricket
416,@naa_two,560468770297114624,RT @Jal_Kukdi: Wearing a suit printed with own name is much better than doing this from an official handle! http://t.co/nyOPmK58gB,2015-01-28 16:05:42+00:00,wearing a suit printed with own name is much better than doing this from an official handle,0.55,0.75,positive,0.0,0.838,0.162,0.4404,0,Cricket
417,@naa_two,560065903509770241,@waglenikhil Those who think that a bhagoda anarchist can be an efficient CM don't understand our democracy. It doesn't run like a fish mkt.,2015-01-27 13:24:51+00:00,those who think that a bhagoda anarchist can be an efficient cm don t understand our democracy it doesn t run like a fish mkt,0.0,0.0,positive,0.0,0.782,0.218,0.6486,2,Opposition
418,@naa_two,559691836340457472,"Lavda friendly 😂😂😂
RT @firstpostin: #Pakistan committed to friendly relations, Nawaz Sharif writes to PM #Modi on #RepublicDay: Times Now",2015-01-26 12:38:27+00:00,lavda friendly pakistan committed to friendly relations nawaz sharif writes to pm modi on republicday times now,0.375,0.5,positive,0.0,0.622,0.378,0.8176,0,Cricket
419,@naa_two,559691836340457472,"Lavda friendly 😂😂😂
RT @firstpostin: #Pakistan committed to friendly relations, Nawaz Sharif writes to PM #Modi on #RepublicDay: Times Now",2015-01-26 12:38:27+00:00,lavda friendly pakistan committed to friendly relations nawaz sharif writes to pm modi on republicday times now,0.375,0.5,positive,0.0,0.622,0.378,0.8176,0,Cricket
420,@naa_two,559690560529645569,@sagarikaghose Guess she'd be happier left alone with her frnds and you attending the At Home reception. Baccho pe to rehem karo. 😂,2015-01-26 12:33:22+00:00,guess she d be happier left alone with her frnds and you attending the at home reception baccho pe to rehem karo,0.0,0.0,positive,0.082,0.779,0.139,0.34,2,Opposition
421,@naa_two,559689470514298881,@Being_Humor Altaf Raja जी दिल से आपके प्रति कृतज्ञता मेहसूस करते हुए। http://t.co/DNEiwHlZxr,2015-01-26 12:29:02+00:00,humor altaf raja,0.0,0.0,positive,0.0,0.488,0.512,0.2732,0,Cricket
422,@naa_two,559687484057976832,@mediacrooks True that. Definitely a natural instinct to salute the national flag. But that pic is when the anthem was playing.,2015-01-26 12:21:09+00:00,true that definitely a natural instinct to salute the national flag but that pic is when the anthem was playing,0.22499999999999998,0.525,positive,0.0,0.661,0.339,0.6908,1,Modi
423,@naa_two,559685330740060160,@Being_Humor @JhaSanjay ke sar ke baal aur @INCIndia ke members mein kiski taadat jyada hai? कडा मुकाबला है।,2015-01-26 12:12:35+00:00,humor ke sar ke baal aur ke members mein kiski taadat jyada hai,0.0,0.0,positive,0.0,0.851,0.149,0.2732,2,Opposition
424,@naa_two,559658893668655104,@TimesNow Waiting for Tamil Nadu to be renamed to Amma Nadu. XD #RDayControversy,2015-01-26 10:27:32+00:00,waiting for tamil nadu to be renamed to amma nadu xd rdaycontroversy,0.0,0.0,positive,0.0,0.743,0.257,0.5859,1,Modi
425,@naa_two,559652262146871296,Anyone who'd hve watched the prog would knw that the national anthem was playing n nt the flag being hoisted. #HamidAnsari #RDayControversy,2015-01-26 10:01:11+00:00,anyone who d hve watched the prog would knw that the national anthem was playing n nt the flag being hoisted hamidansari rdaycontroversy,0.0,0.0,positive,0.0,0.917,0.083,0.2023,1,Modi
426,@naa_two,559649846785626112,"RT @coolfunnytshirt: ""Where is Rahul?"" 

""Well.. he is busy.. campaigning.."" 

""For BJP? LOL! Cheers!"" http://t.co/crkuSM67M4",2015-01-26 09:51:35+00:00,where is rahul well he is busy campaigning for bjp lol cheers,0.45,0.5,positive,0.0,0.529,0.471,0.7906,1,Modi
427,@naa_two,559627112017969153,RT @coolfunnytshirt: There was a pause for a while when tableaus were showing up. It was actually Rohit Sharma's Talent Tableau.,2015-01-26 08:21:15+00:00,there was a pause for a while when tableaus were showing up it was actually rohit sharma s talent tableau,0.0,0.1,positive,0.0,0.851,0.149,0.4215,2,Opposition
428,@naa_two,559627112017969153,RT @coolfunnytshirt: There was a pause for a while when tableaus were showing up. It was actually Rohit Sharma's Talent Tableau.,2015-01-26 08:21:15+00:00,there was a pause for a while when tableaus were showing up it was actually rohit sharma s talent tableau,0.0,0.1,positive,0.0,0.851,0.149,0.4215,2,Opposition
429,@naa_two,559626957038436353,RT @TheUnRealTimes: EXCLUSIVE: The most powerful weapon system demonstrated today in the Republic Day Parade #IndianRepublicDay http://t.co…,2015-01-26 08:20:38+00:00,exclusive the most powerful weapon system demonstrated today in the republic day parade indianrepublicday,0.18333333333333335,0.5777777777777778,positive,0.137,0.609,0.254,0.2766,0,Cricket
430,@naa_two,559626102876823554,"RT @coolfunnytshirt: Kids are the happiest of the lot relishing the republic day parade cuz they are yet unaffected by right, left, center,…",2015-01-26 08:17:14+00:00,kids are the happiest of the lot relishing the republic day parade cuz they are yet unaffected by right left center,-0.02285714285714286,0.19380952380952382,positive,0.0,0.736,0.264,0.7783,0,Cricket
431,@naa_two,559608281031655424,"@IndiaSpeaksPR That pic is when the national anthem was playing, and not when the national flag was being unfurled. So, saluting not a must.",2015-01-26 07:06:25+00:00,that pic is when the national anthem was playing and not when the national flag was being unfurled so saluting not a must,0.0,0.0,positive,0.0,0.921,0.079,0.2023,1,Modi
432,@naa_two,559545101634920449,65 yrs since the oldest civilization on Earth moulded itself into a modern democratic republic. Happy Republic Day. #JaiHind,2015-01-26 02:55:22+00:00,65 yrs since the oldest civilization on earth moulded itself into a modern democratic republic happy republic day jaihind,0.5,0.65,positive,0.0,0.821,0.179,0.5719,0,Cricket
433,@naa_two,559531803996745728,RT @mumbaiheritage: Beautiful “@Narendra_IRTS: Republic Day preparations at CSTM @Central_Railway @WeAreMumbai @mumbaiheritage  http://t.co…,2015-01-26 02:02:32+00:00,beautiful irts republic day preparations at cstm railway,0.85,1.0,positive,0.0,0.642,0.358,0.5994,0,Cricket
434,@naa_two,558585728137826305,"RT @CrimeMasterV2: #SubhashChandraBose : Give me blood and I Promise you freedom
Kejriwal: Give me chanda, I promise u entertainment",2015-01-23 11:23:10+00:00,subhashchandrabose give me blood and i promise you freedom kejriwal give me chanda i promise u entertainment,0.0,0.0,positive,0.0,0.463,0.537,0.891,2,Opposition
435,@naa_two,558325371024596993,"@AUThackeray You don't talk of charm when your state is in debt and these LEDs are going to help you save electricity, I guess.",2015-01-22 18:08:36+00:00,you don t talk of charm when your state is in debt and these leds are going to help you save electricity i guess,0.0,0.0,positive,0.086,0.619,0.296,0.7269,1,Modi
436,@naa_two,558325371024596993,"@AUThackeray You don't talk of charm when your state is in debt and these LEDs are going to help you save electricity, I guess.",2015-01-22 18:08:36+00:00,you don t talk of charm when your state is in debt and these leds are going to help you save electricity i guess,0.0,0.0,positive,0.086,0.619,0.296,0.7269,1,Modi
437,@naa_two,557944185781616641,RT @chetan_bhagat: Newshour is so fun. Debate on whether there should be a debate.  Whether it is a legitimate debate is itself debatable.,2015-01-21 16:53:54+00:00,newshour is so fun debate on whether there should be a debate whether it is a legitimate debate is itself debatable,0.3,0.2,positive,0.0,0.809,0.191,0.6418,0,Cricket
438,@naa_two,557522413777207296,"RT @AshwiniBJP: I invite @ArvindKejriwal for open public debate on agenda of Delhi Development. Date,Time,Place,Topic his choice. Let Delhi…",2015-01-20 12:57:56+00:00,i invite for open public debate on agenda of delhi development date time place topic his choice let delhi,0.0,0.2833333333333333,positive,0.0,0.914,0.086,0.1531,1,Modi
439,@naa_two,557521053774147585,RT @coolfunnytshirt: Should @sardesairajdeep unblock me on twitter? Please don't vote as i know the result already.,2015-01-20 12:52:32+00:00,should unblock me on twitter please don t vote as i know the result already,0.0,0.0,positive,0.0,0.839,0.161,0.3182,2,Opposition
440,@naa_two,556445594630103041,RT @BeerOholic: People free and smart enough to do all these interesting comparisons http://t.co/Aw2CTL6YMY,2015-01-17 13:39:02+00:00,people free and smart enough to do all these interesting comparisons,0.2785714285714286,0.6107142857142858,positive,0.0,0.479,0.521,0.8271,0,Cricket
441,@naa_two,556445594630103041,RT @BeerOholic: People free and smart enough to do all these interesting comparisons http://t.co/Aw2CTL6YMY,2015-01-17 13:39:02+00:00,people free and smart enough to do all these interesting comparisons,0.2785714285714286,0.6107142857142858,positive,0.0,0.479,0.521,0.8271,0,Cricket
442,@naa_two,555697238463115264,"Epic! XD @thekiranbedi 

RT @RowdyTalks: केजरीवाल की चाल कर देगी सीधी
दिल्ली में कमल खिलाएगी किरण दीदी",2015-01-15 12:05:20+00:00,epic xd,0.1,0.4,positive,0.0,0.208,0.792,0.5859,1,Modi
443,@naa_two,555055953326792704,RT @SirJadeja: LOL! Sakshi Maharaj. ;) http://t.co/LHjigZO0Pv,2015-01-13 17:37:06+00:00,lol sakshi maharaj,0.8,0.7,positive,0.0,0.417,0.583,0.4215,0,Cricket
444,@naa_two,554328701354008576,"RT @coolfunnytshirt: I only respect AAP for their logic! It can bring tears to your eyes! 😂😂

https://t.co/Egb96U6ZSN",2015-01-11 17:27:15+00:00,i only respect aap for their logic it can bring tears to your eyes,0.0,1.0,positive,0.119,0.688,0.194,0.296,1,Modi
445,@naa_two,554297846984228865,@Radroxxx Looks like you finally got your net back!! 😂,2015-01-11 15:24:39+00:00,looks like you finally got your net back,0.0,0.3333333333333333,positive,0.0,0.737,0.263,0.3612,2,Opposition
446,@naa_two,554175831027642369,"If only we could see you play that infamous square cut, just once more!! #HappyBirthdayDravid #TheWall http://t.co/burCUTPKyk",2015-01-11 07:19:48+00:00,if only we could see you play that infamous square cut just once more happybirthdaydravid thewall,0.0,0.8333333333333334,positive,0.114,0.757,0.13,0.0772,1,Modi
447,@naa_two,553463215418404864,"&gt;&gt;&gt; @kunalmajumder &lt;&lt;&lt;
#ChutiyaSpotted",2015-01-09 08:08:08+00:00,gt gt gt lt lt lt chutiyaspotted,0.0,0.0,positive,0.0,0.388,0.612,0.6486,2,Opposition
448,@naa_two,553177590328864769,"@timesnow Exactly @ArvindKejriwal sir. @INCIndia @AamAadmiParty ek hi to hai. Bas naam alag hai. Lmao.

#GoModiGo :)",2015-01-08 13:13:09+00:00,exactly sir ek hi to hai bas naam alag hai lmao gomodigo,0.425,0.625,positive,0.0,0.738,0.262,0.5994,1,Modi
449,@naa_two,553076542515843072,One positive for India from this series. Saw the rise of @imVkohli as a Test batsman. Phenomenal consistency. #AUSvIND #TakeABow,2015-01-08 06:31:38+00:00,one positive for india from this series saw the rise of as a test batsman phenomenal consistency ausvind takeabow,0.36363636363636365,0.5227272727272727,positive,0.0,0.825,0.175,0.5574,1,Modi
450,@naa_two,553068897016885248,So apparently @sachin_rt to act in a movie on himself. Looks interesting. Can't wait to see the first look. #SuperExcited @mipaltan,2015-01-08 06:01:15+00:00,so apparently rt to act in a movie on himself looks interesting can t wait to see the first look superexcited,0.26666666666666666,0.39444444444444443,positive,0.0,0.87,0.13,0.4019,0,Cricket
451,@naa_two,553068179971256320,Super knocks by @imVkohli and Rahul. This team has looked better under Kohli than under @msdhoni this series. #AUSvIND,2015-01-08 05:58:24+00:00,super knocks by and rahul this team has looked better under kohli than under this series ausvind,0.41666666666666663,0.5833333333333333,positive,0.0,0.688,0.312,0.7783,2,Opposition
452,@naa_two,553066964772339712,RT @VVSLaxman281: Kl's 100 shows that 1st impression may not always b the best impression and that u can't judge a player in just 1 game.#p…,2015-01-08 05:53:34+00:00,kl s 100 shows that 1st impression may not always b the best impression and that u can t judge a player in just 1 game p,0.3,0.35,positive,0.139,0.703,0.157,-0.1451,1,Modi
453,@naa_two,553059860015611904,Wonder who breeds ur creed of journalists. Wonder if u should even be called a journalist. Get well soon. @RanaAyyub https://t.co/sHvMEXl1vC,2015-01-08 05:25:20+00:00,wonder who breeds ur creed of journalists wonder if u should even be called a journalist get well soon,0.0,0.0,positive,0.0,0.884,0.116,0.2732,1,Modi
454,@naa_two,553057558479376384,RT @vkbaxi: @sagarikaghose How typical of U when the world's attention is on Paris 2 Peshawar that U shud seek solace in Ayodhya! Our brave…,2015-01-08 05:16:11+00:00,how typical of u when the world s attention is on paris 2 peshawar that u shud seek solace in ayodhya our brave,0.3166666666666667,0.75,positive,0.0,0.841,0.159,0.5267,1,Modi
455,@naa_two,553057448999649280,RT @MauryaAlankar: @sagarikaghose  this is more like it http://t.co/0JNuN5W0Sr,2015-01-08 05:15:45+00:00,this is more like it,0.5,0.5,positive,0.0,0.589,0.411,0.4201,2,Opposition
456,@naa_two,552786733457084416,RT @NumbYaar: Sanjay Dutt won't mind being on the News Hour. He anyway is not interested in completing his sentences.,2015-01-07 11:20:02+00:00,sanjay dutt won t mind being on the news hour he anyway is not interested in completing his sentences,-0.125,0.5,positive,0.102,0.677,0.221,0.3903,1,Modi
457,@naa_two,552786733457084416,RT @NumbYaar: Sanjay Dutt won't mind being on the News Hour. He anyway is not interested in completing his sentences.,2015-01-07 11:20:02+00:00,sanjay dutt won t mind being on the news hour he anyway is not interested in completing his sentences,-0.125,0.5,positive,0.102,0.677,0.221,0.3903,1,Modi
458,@naa_two,552663074855845888,"RT @coolfunnytshirt: God level secularism by Congress 😂

https://t.co/V9vJ8yl4Zu",2015-01-07 03:08:39+00:00,god level secularism by congress,0.0,0.0,positive,0.0,0.656,0.344,0.2732,1,Modi
459,@naa_two,552657384766599169,@LambaBhavesh #MSD logic. @BCCI is better off without him. Hope he stuns us yet again by announcing his retirement from ODIs soon. #Chutiya,2015-01-07 02:46:03+00:00,msd logic is better off without him hope he stuns us yet again by announcing his retirement from odis soon chutiya,0.5,0.5,positive,0.099,0.738,0.164,0.1516,1,Modi
460,@naa_two,552657123465633792,"RT @LambaBhavesh: Binny has played 9 ODI's 
Akshar Patel has played 6 
Both r in d world cup squad ! 
Yuvraj Singh has played 293  
Y no pl…",2015-01-07 02:45:00+00:00,binny has played 9 odi s akshar patel has played 6 both r in d world cup squad yuvraj singh has played 293 y no pl,0.0,0.0,positive,0.087,0.63,0.283,0.6124,2,Opposition
461,@naa_two,552651543967588353,"RT @ScoopWhoopNews: DDLJ fan or not, you will be a fan of this hilarious review. Go check it out - http://t.co/iSgBYG8PyZ",2015-01-07 02:22:50+00:00,ddlj fan or not you will be a fan of this hilarious review go check it out,0.5,1.0,positive,0.0,0.64,0.36,0.743,2,Opposition
462,@naa_two,552646938839883776,"RT @coolfunnytshirt: 😂😂😂 RT @kireetDev: Lmao  
http://t.co/ZKKcrc59S7",2015-01-07 02:04:32+00:00,lmao,0.6,1.0,positive,0.0,0.0,1.0,0.5994,2,Opposition
463,@naa_two,552390708884418561,"A must read for the likes of @sagarikaghose @waglenikhil 

RT @timesofindia: Blog: Should we debate PK ahead of NITI? http://t.co/LvS6V5SEys",2015-01-06 09:06:22+00:00,a must read for the likes of blog should we debate pk ahead of niti,0.0,0.0,positive,0.0,0.823,0.177,0.4215,1,Modi
464,@naa_two,552301949996265472,"Watched @lokmanyathefilm last night. A good start to the year. Awesome filmmaking. Revisiting my history textbook. :*
@omraut @subodhbhave",2015-01-06 03:13:40+00:00,watched last night a good start to the year awesome filmmaking revisiting my history textbook,0.5666666666666667,0.5555555555555556,positive,0.0,0.632,0.368,0.7906,2,Opposition
465,@naa_two,551991627804196864,"@abdullah_omar That's cos BJP ain't compromising on AFSPA (though it might on 370 ATM). As straight as that, wonder what puzzled you here.",2015-01-05 06:40:34+00:00,omar that s cos bjp ain t compromising on afspa though it might on 370 atm as straight as that wonder what puzzled you here,0.2,0.4,positive,0.069,0.854,0.077,0.0516,2,Opposition
466,@naa_two,551953114765340672,@firstpostin More like pro Pakistan slogans by the bunch of those idiot bikers. At least that's what I hear from my friends living there.,2015-01-05 04:07:32+00:00,more like pro pakistan slogans by the bunch of those idiot bikers at least that s what i hear from my friends living there,-0.20000000000000004,0.5666666666666668,positive,0.117,0.674,0.209,0.3804,1,Modi
467,@naa_two,551952286721650688,"To the aakhon-mein-teri-ajab-si-ajab-si girl, bollywood's most beautiful star, Happy Birthday Deepika Padukone @deepikapadukone",2015-01-05 04:04:14+00:00,to the aakhon mein teri ajab si ajab si girl bollywood s most beautiful star happy birthday deepika padukone,0.7166666666666668,0.8333333333333334,positive,0.0,0.662,0.338,0.8464,2,Opposition
468,@naa_two,551952286721650688,"To the aakhon-mein-teri-ajab-si-ajab-si girl, bollywood's most beautiful star, Happy Birthday Deepika Padukone @deepikapadukone",2015-01-05 04:04:14+00:00,to the aakhon mein teri ajab si ajab si girl bollywood s most beautiful star happy birthday deepika padukone,0.7166666666666668,0.8333333333333334,positive,0.0,0.662,0.338,0.8464,2,Opposition
469,@naa_two,551777283619311618,"Tulsi is Ambani agent.

RT @rammadhavbjp: Bhagwad Gita 'perfect textbook' for leaders: US Congresswoman Tulsi Gabbard - The Times of India",2015-01-04 16:28:50+00:00,tulsi is ambani agent bhagwad gita perfect textbook for leaders us congresswoman tulsi gabbard the times of india,1.0,1.0,positive,0.0,0.821,0.179,0.5719,2,Opposition
470,@naa_two,551747718431780864,"Blame it on #BJPKeGundey 

RT @the_hindu: Every 3 seconds, ‘ #MakeinIndia ’ #Facebook page adds one ‘like’ http://t.co/2mJ8OsnMO0",2015-01-04 14:31:21+00:00,blame it on bjpkegundey every 3 seconds makeinindia facebook page adds one like,0.0,0.0,positive,0.161,0.671,0.168,0.0258,2,Opposition
471,@naa_two,551747378500231168,"RT @DiwakarKothari_: Aam Aadmi Party's time scale
-Mili second
-Second
-Minute
-Hour
-Day
-Weeks
-Year
-Decade
-Century
-Millennium
-49Days",2015-01-04 14:30:00+00:00,aam aadmi party s time scale mili second second minute hour day weeks year decade century millennium 49days,0.0,0.0,positive,0.0,0.856,0.144,0.4019,1,Modi
472,@naa_two,551747352428433408,"RT @Ra_Bies: Abusing Hindu Gods, mythology, vedas because first it makes you look intellectual &amp; second other religions would get you chopp…",2015-01-04 14:29:54+00:00,abusing hindu gods mythology vedas because first it makes you look intellectual amp second other religions would get you chopp,0.10625000000000001,0.27708333333333335,positive,0.123,0.741,0.136,0.0772,0,Cricket
473,@naa_two,551665773777653761,"RT @mumbaiheritage: Today in 1881, Marathi newspaper 'Kesari' was launched by Lokmanya Tilak &amp; Gopal Ganesh Agarkar in Pune.The 1st issue h…",2015-01-04 09:05:44+00:00,today in 1881 marathi newspaper kesari was launched by lokmanya tilak amp gopal ganesh agarkar in pune the 1st issue h,0.0,0.0,positive,0.0,0.927,0.073,0.128,1,Modi
474,@naa_two,551619928671780864,"Swearing in Sanskrit!! Fuck. XD XD

Top 3 Swear Words In 17 Indian Languages Everyone Should Know http://t.co/L8KhpBziEl via @ScoopWhoopNews",2015-01-04 06:03:34+00:00,swearing in sanskrit fuck xd xd top 3 swear words in 17 indian languages everyone should know via,0.04999999999999999,0.55,positive,0.247,0.406,0.347,0.5719,2,Opposition
475,@naa_two,551616836999999488,WTF was that!! Super calm Arnab. @sardesairajdeep with no greys. @rsprasad sounds unchanged! XD http://t.co/wr1TigyYGh via @ScoopWhoopNews,2015-01-04 05:51:17+00:00,wtf was that super calm arnab with no greys sounds unchanged xd via,0.04444444444444445,0.8055555555555555,positive,0.25,0.333,0.417,0.6124,0,Cricket
476,@naa_two,551581120131653632,"RT @Vyangkaar: USA : TGIF.

India : TGKSHBBKPASH.

(Thank God Kal Sunday hai but boss ka phone aa sakta hai)",2015-01-04 03:29:21+00:00,usa tgif india tgkshbbkpash thank god kal sunday hai but boss ka phone aa sakta hai,0.0,0.0,positive,0.0,0.705,0.295,0.5346,2,Opposition
477,@naa_two,549920110891114496,"Through the highs, through the lows, @msdhoni you definitely have been the best Test keeper batsmen India ever got. #ThankYouDhoni
:')",2014-12-30 13:29:06+00:00,through the highs through the lows you definitely have been the best test keeper batsmen india ever got thankyoudhoni,0.5,0.4,positive,0.073,0.648,0.279,0.7269,1,Modi
